code,RT,SERIALNO,DIVISION,SPORDER,PUMA,REGION,ST,ADJINC,PWGTP,AGEP,CIT,CITWP,COW,DDRS,DEAR,DEYE,DOUT,DPHY,DRAT,DRATX,DREM,ENG,FER,GCL,GCM,GCR,HINS1,HINS2,HINS3,HINS4,HINS5,HINS6,HINS7,INTP,JWMNP,JWRIP,JWTR,LANX,MAR,MARHD,MARHM,MARHT,MARHW,MARHYP,MIG,MIL,MLPA,MLPB,MLPCD,MLPE,MLPFG,MLPH,MLPI,MLPJ,MLPK,NWAB,NWAV,NWLA,NWLK,NWRE,OIP,PAP,RELP,RETP,SCH,SCHG,SCHL,SEMP,SEX,SSIP,SSP,WAGP,WKHP,WKL,WKW,WRK,YOEP,ANC,ANC1P,ANC2P,DECADE,DIS,DRIVESP,ESP,ESR,FOD1P,FOD2P,HICOV,HISP,INDP,JWAP,JWDP,LANP,MIGPUMA,MIGSP,MSP,NAICSP,NATIVITY,NOP,OC,OCCP,PAOC,PERNP,PINCP,POBP,POVPIP,POWPUMA,POWSP,PRIVCOV,PUBCOV,QTRBIR,RAC1P,RAC2P,RAC3P,RACAIAN,RACASN,RACBLK,RACNH,RACNUM,RACPI,RACSOR,RACWHT,RC,SCIENGP,SCIENGRLP,SFN,SFR,SOCP,VPS,WAOB,FAGEP,FANCP,FCITP,FCITWP,FCOWP,FDDRSP,FDEARP,FDEYEP,FDISP,FDOUTP,FDPHYP,FDRATP,FDRATXP,FDREMP,FENGP,FESRP,FFERP,FFODP,FGCLP,FGCMP,FGCRP,FHICOVP,FHINS1P,FHINS2P,FHINS3C,FHINS3P,FHINS4C,FHINS4P,FHINS5C,FHINS5P,FHINS6P,FHINS7P,FHISP,FINDP,FINTP,FJWDP,FJWMNP,FJWRIP,FJWTRP,FLANP,FLANXP,FMARP,FMARHDP,FMARHMP,FMARHTP,FMARHWP,FMARHYP,FMIGP,FMIGSP,FMILPP,FMILSP,FOCCP,FOIP,FPAP,FPERNP,FPINCP,FPOBP,FPOWSP,FPRIVCOVP,FPUBCOVP,FRACP,FRELP,FRETP,FSCHGP,FSCHLP,FSCHP,FSEMP,FSEXP,FSSIP,FSSP,FWAGP,FWKHP,FWKLP,FWKWP,FWRKP,FYOEP,PWGTP1,PWGTP2,PWGTP3,PWGTP4,PWGTP5,PWGTP6,PWGTP7,PWGTP8,PWGTP9,PWGTP10,PWGTP11,PWGTP12,PWGTP13,PWGTP14,PWGTP15,PWGTP16,PWGTP17,PWGTP18,PWGTP19,PWGTP20,PWGTP21,PWGTP22,PWGTP23,PWGTP24,PWGTP25,PWGTP26,PWGTP27,PWGTP28,PWGTP29,PWGTP30,PWGTP31,PWGTP32,PWGTP33,PWGTP34,PWGTP35,PWGTP36,PWGTP37,PWGTP38,PWGTP39,PWGTP40,PWGTP41,PWGTP42,PWGTP43,PWGTP44,PWGTP45,PWGTP46,PWGTP47,PWGTP48,PWGTP49,PWGTP50,PWGTP51,PWGTP52,PWGTP53,PWGTP54,PWGTP55,PWGTP56,PWGTP57,PWGTP58,PWGTP59,PWGTP60,PWGTP61,PWGTP62,PWGTP63,PWGTP64,PWGTP65,PWGTP66,PWGTP67,PWGTP68,PWGTP69,PWGTP70,PWGTP71,PWGTP72,PWGTP73,PWGTP74,PWGTP75,PWGTP76,PWGTP77,PWGTP78,PWGTP79,PWGTP80
test1100,NA,2.017E+12,9,1.538461538,11087.61538,4,53,1011189,70.1025641,60.94871795,1.717948718,NA,NA,1.794871795,1.743589744,1.794871795,1.794871795,1.743589744,NA,NA,1.820512821,NA,NA,NA,NA,NA,1.461538462,1.641025641,1.487179487,1.897435897,1.974358974,1.923076923,2,4153.846154,NA,NA,NA,1.846153846,1.641025641,NA,NA,NA,NA,NA,1.230769231,3.205128205,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.487179487,5,2.461538462,2.487179487,2.948717949,471.7948718,0,3.58974359,9520.512821,1.025641026,NA,21.15384615,4497.435897,1.179487179,0,8946.153846,21010.25641,NA,1.846153846,NA,NA,NA,1.743589744,289.1794872,493.0512821,NA,1.692307692,NA,NA,3.58974359,1100,NA,1.025641026,1,NA,NA,NA,NA,NA,NA,2,NA,1.205128205,NA,NA,NA,NA,25507.69231,48600,83.43589744,349.8717949,NA,NA,1.179487179,1.384615385,2.717948718,1.769230769,8.358974359,2.846153846,0,0.153846154,0,0,1,0,0,0.846153846,NA,2,1.974358974,NA,NA,NA,NA,1.794871795,0,0,0.025641026,0,0.076923077,0.025641026,0.025641026,0.025641026,0.025641026,0.025641026,0.025641026,0,0,0.025641026,0,0.076923077,0,0.051282051,0.025641026,0,0,0.230769231,0.128205128,0.102564103,NA,0.128205128,NA,0.230769231,NA,0.205128205,0.153846154,0.205128205,0,0.051282051,0.205128205,0.076923077,0,0,0,0,0.025641026,0,0.025641026,0.025641026,0.025641026,0.025641026,0.025641026,0.051282051,0,0,0.025641026,0.076923077,0.025641026,0.051282051,0.153846154,0.358974359,0.025641026,0.025641026,0.205128205,0.230769231,0.025641026,0,0.205128205,0,0.025641026,0.025641026,0.051282051,0,0.025641026,0.205128205,0.128205128,0.025641026,0.025641026,0.025641026,0,0,71.97435897,57,59.76923077,77.05128205,69.82051282,69.61538462,75.1025641,67.64102564,67.82051282,74.35897436,74.20512821,88.07692308,74.76923077,74.79487179,61.56410256,63.84615385,78.71794872,51.61538462,71.61538462,82,60.38461538,62.02564103,64.8974359,68.20512821,71.64102564,60.74358974,72.41025641,75.51282051,51.76923077,71,79.97435897,79.07692308,80,75.43589744,65.15384615,63.74358974,70,79.17948718,69.20512821,82.74358974,73.25641026,56.17948718,63.30769231,71.33333333,67.02564103,68.46153846,64.35897436,65.35897436,58.69230769,78.76923077,83.41025641,94.05128205,85.94871795,76.79487179,67.38461538,67.92307692,77.30769231,69.51282051,61.84615385,67.28205128,67.94871795,60.02564103,63.1025641,75.58974359,72.97435897,58,79.61538462,61.20512821,67.61538462,78.56410256,77.8974359,78.84615385,67.33333333,66.66666667,66.66666667,60.51282051,71.56410256,71.05128205,63.56410256,88.87179487
1101,NA,2.017E+12,9,1.482758621,11030.7931,4,53,1011189,94.17241379,49.89655172,1.655172414,NA,NA,1.965517241,1.896551724,2,1.965517241,1.896551724,NA,NA,1.931034483,NA,NA,NA,NA,NA,1.310344828,1.724137931,1.793103448,1.896551724,1.965517241,1.965517241,2,2195.862069,NA,NA,NA,1.827586207,1.931034483,NA,NA,NA,NA,NA,1.103448276,3.827586207,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.75862069,4.724137931,2.689655172,2.724137931,2.931034483,551.7241379,124.137931,0.793103448,1575.862069,1,NA,21.10344828,13779.31034,1.206896552,793.1034483,2093.103448,48034.13793,NA,1.206896552,NA,1.24137931,NA,1.448275862,256.7931034,738.4482759,NA,1.793103448,NA,NA,2.103448276,1101,NA,1,1.034482759,NA,NA,NA,NA,NA,NA,2.206896552,NA,1.206896552,NA,0,NA,NA,61813.44828,69147.24138,64.13793103,406.2413793,NA,NA,1.103448276,1.75862069,2.379310345,1.517241379,5.620689655,1.551724138,0,0.103448276,0,0,1,0,0,0.896551724,0,1.965517241,2,NA,NA,NA,NA,1.724137931,0,0,0,0.068965517,0,0.034482759,0,0,0.034482759,0,0.034482759,0,0,0.034482759,0,0,0,0.172413793,0,0,0,0.103448276,0.103448276,0.034482759,NA,0.034482759,NA,0.034482759,NA,0.103448276,0.103448276,0.103448276,0,0.034482759,0.068965517,0.034482759,0.068965517,0.034482759,0.034482759,0,0,0,0,0,0,0,0.068965517,0,0,0,0,0.034482759,0.068965517,0.034482759,0.068965517,0.103448276,0.034482759,0.034482759,0.103448276,0.103448276,0,0,0.034482759,0,0.034482759,0,0,0,0,0.034482759,0.068965517,0.103448276,0,0.068965517,0,0,102.0344828,88.79310345,79.44827586,97.24137931,111.7931034,106.1724138,92.4137931,96.65517241,101.0689655,103.5517241,99.37931034,87.48275862,97.72413793,104.2413793,87.75862069,91.86206897,111.3448276,101.4137931,84.82758621,110.1724138,111.5862069,97.86206897,98.55172414,64.24137931,97.93103448,74.03448276,77.96551724,84.27586207,90.75862069,99.24137931,66.51724138,81.37931034,98.37931034,93.34482759,105.6206897,77.13793103,71.89655172,89.13793103,98.96551724,100.2413793,115.0689655,98.75862069,100.1034483,70.24137931,89.31034483,89.93103448,87.06896552,71.89655172,82.82758621,97.72413793,79.82758621,86.55172414,111.6551724,100.3448276,106.6551724,84.96551724,80.75862069,98.24137931,87.31034483,103.7586207,107.7241379,83.89655172,77.65517241,87.65517241,104.862069,106.9655172,70.44827586,90.68965517,109.3103448,97.51724138,109.7586207,82.34482759,94.5862069,101.3448276,92.82758621,84.55172414,104.5172414,99.93103448,82.79310345,115.5517241
1102,NA,2.017E+12,9,1.285714286,11118,4,53,1011189,57.28571429,62.42857143,1.571428571,NA,2.285714286,2,2,2,2,1.857142857,NA,NA,2,NA,NA,2,NA,NA,1.428571429,1.571428571,1.571428571,2,2,2,2,300,NA,NA,NA,1.857142857,1.285714286,2,2,1.285714286,2,1988.428571,1.285714286,3.857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.714285714,5,2.714285714,2.714285714,3,0,0,0.285714286,10857.14286,1,NA,21.42857143,5714.285714,1.285714286,0,7385.714286,49428.57143,NA,1.285714286,NA,1.285714286,NA,1.857142857,408,584.8571429,NA,1.857142857,NA,NA,2.428571429,1102,NA,1,1,5185.714286,NA,NA,NA,NA,NA,1.428571429,NA,1.142857143,NA,0,3391.714286,NA,55142.85714,73685.71429,73.57142857,483.5714286,NA,NA,1,1.571428571,2.428571429,1.714285714,7.857142857,2,0,0.142857143,0,0,1,0,0,0.857142857,0,1,2,NA,NA,NA,NA,1.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0.285714286,0.142857143,0.142857143,NA,0,NA,0.285714286,NA,0.285714286,0.285714286,0.285714286,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0.285714286,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.28571429,86.57142857,60.28571429,84.57142857,80.14285714,52.71428571,54,57.42857143,83.71428571,52.28571429,40,74,52,38.71428571,45.85714286,46.14285714,61.42857143,64.85714286,55.85714286,62.57142857,38.85714286,71.71428571,59.14285714,75.71428571,49.28571429,38,58.71428571,46.57142857,73.57142857,42,49.85714286,42.71428571,56.28571429,61.71428571,67.42857143,56.28571429,49,55.57142857,65.57142857,71.14285714,44.71428571,60.57142857,42.42857143,46.42857143,49.42857143,61.85714286,63.42857143,51.42857143,42.57142857,69.85714286,52.42857143,48.57142857,56.14285714,60,48.42857143,57.57142857,77.57142857,68.14285714,60.14285714,48.42857143,64,58.57142857,65.85714286,73.42857143,57,55.28571429,34.42857143,44.85714286,69.14285714,59.71428571,60.28571429,55,63,54.85714286,53.71428571,53.28571429,61.71428571,66.14285714,70.28571429,61.85714286
1103,NA,2.017E+12,9,1.575757576,11239.78788,4,53,1011189,92.51515152,44.96969697,1.242424242,NA,NA,2,1.96969697,2,1.96969697,1.96969697,NA,NA,1.96969697,NA,NA,NA,NA,NA,1.242424242,1.818181818,1.909090909,1.96969697,1.939393939,2,2,334.2424242,NA,NA,NA,1.878787879,1.575757576,NA,NA,NA,NA,NA,1.181818182,3.727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.757575758,4.878787879,2.757575758,2.757575758,3,0,0,0.606060606,4421.212121,1.121212121,NA,21.57575758,1169.69697,1.666666667,0,557.5757576,60369.69697,NA,1.151515152,NA,NA,NA,1.848484848,339.5151515,603.7272727,NA,1.939393939,NA,NA,2,1103,NA,1.03030303,1.696969697,NA,NA,NA,NA,NA,NA,1.757575758,NA,1.060606061,NA,0,NA,NA,61539.39394,66852.42424,43.18181818,457.3636364,NA,NA,1.060606061,1.909090909,2.727272727,1.484848485,5.787878788,1.757575758,0,0.060606061,0,0,1,0.03030303,0,0.909090909,0,1,1.939393939,NA,NA,NA,NA,1.181818182,0,0,0.03030303,0,0.060606061,0.03030303,0.03030303,0.03030303,0.03030303,0.03030303,0.03030303,0,0,0.03030303,0,0.03030303,0,0.090909091,0,0,0,0.090909091,0.03030303,0.060606061,NA,0.03030303,NA,0.060606061,NA,0.090909091,0.090909091,0.090909091,0.060606061,0.03030303,0.090909091,0.181818182,0.060606061,0.03030303,0.03030303,0,0.03030303,0,0.03030303,0.03030303,0.03030303,0.03030303,0.060606061,0.03030303,0.03030303,0,0.03030303,0.03030303,0.03030303,0.03030303,0.060606061,0.121212121,0.03030303,0.03030303,0.090909091,0.090909091,0.060606061,0,0.060606061,0,0.060606061,0.03030303,0.03030303,0,0.03030303,0.03030303,0.060606061,0.060606061,0.03030303,0.03030303,0,0,100.969697,100.1515152,87.84848485,96.57575758,102.8787879,114.5454545,95.51515152,93.54545455,91.60606061,80.81818182,101,94.03030303,79.6969697,81.18181818,100,85.45454545,101.8484848,91.51515152,77.66666667,88.6969697,99.3030303,93,108.5757576,89.66666667,102.3939394,96.45454545,89.57575758,83.51515152,98.6969697,76.33333333,102.5757576,94.12121212,77.81818182,83.24242424,89.78787879,86.33333333,98.57575758,84.24242424,81.48484848,84.15151515,96.60606061,91.48484848,104.030303,103.3030303,106.8181818,96.90909091,80.36363636,85.09090909,106.1818182,74.63636364,106.3939394,100.9393939,86.09090909,80.06060606,79.6969697,84.36363636,93.15151515,95.48484848,85.03030303,83.84848485,102.6969697,90.57575758,104.2121212,90.54545455,88.63636364,91.81818182,70.78787879,86.96969697,92.60606061,86.03030303,91.3030303,108.2121212,102.7878788,89.27272727,108.8181818,90.81818182,74.21212121,98.66666667,96.12121212,93.75757576
1104,NA,2.017E+12,9,1.48,11212.6,4,53,1011189,96.2,43.24,2.4,NA,NA,2,2,2,2,2,NA,NA,1.96,NA,NA,NA,NA,NA,1.32,1.88,1.84,1.92,2,1.96,2,856,NA,NA,NA,1.68,1.56,NA,NA,NA,NA,NA,1.48,3.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.76,5,2.76,2.76,2.96,0,0,0.96,0,1.04,NA,21.56,5200,1.72,0,1188,48953.2,NA,1.28,NA,1.2,NA,2,564.16,825.84,NA,1.96,NA,NA,2,1104,NA,1.04,2.64,NA,NA,NA,NA,NA,NA,1.8,NA,1.4,NA,0,NA,NA,54153.2,56197.2,121.32,369.72,NA,NA,1.24,1.8,2.8,3.04,19.48,7.16,0,0.36,0,0,1.08,0,0.04,0.68,0,1,1.96,NA,NA,NA,NA,2.28,0,0,0.04,0,0,0.04,0.04,0.08,0.08,0.04,0.04,0,0,0.04,0,0,0.04,0.16,0,0,0,0.04,0.04,0.04,NA,0.04,NA,0.04,NA,0.04,0.04,0.08,0,0.08,0.08,0.08,0.08,0.04,0.04,0,0,0,0.08,0.04,0,0.08,0.04,0,0,0,0,0.08,0.08,0.08,0.12,0.2,0,0.08,0.04,0.04,0,0,0.08,0,0,0,0.08,0,0.08,0.08,0.08,0.04,0,0.04,0,0.04,99.92,110.88,82.24,90.04,111.08,81.92,89.08,77.96,99.28,121.24,95.68,89.8,97.6,90.68,88.44,107.04,101.96,84.68,111.24,109.24,123.92,106.52,102.16,94.4,99.08,101.92,88.88,89.28,75.4,105.56,94.48,92.44,91.12,92.04,97.24,83.24,101.16,104.2,105.12,103.64,99.24,92.48,94.32,89.32,99.8,111.08,111.44,76.56,92.68,113.32,104.52,87.76,104.68,103,102.2,80.68,82.4,96.32,94.28,97.52,87.44,95.96,107.96,89.44,89.12,104.12,102.4,108.04,112.12,111.36,89.32,76,101.04,92.56,94.52,93.44,100.28,102.68,79.04,89.68
1105,NA,2.017E+12,9,1.5,10872.97917,4,53,1011189,86.3125,51.83333333,1.416666667,NA,NA,2,1.979166667,1.979166667,1.979166667,1.979166667,NA,NA,2,NA,NA,NA,NA,NA,1.375,1.729166667,1.854166667,1.854166667,2,1.979166667,1.979166667,1957.291667,NA,NA,NA,1.916666667,2.041666667,NA,NA,NA,NA,NA,1.270833333,3.8125,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6875,4.708333333,2.6875,2.6875,2.979166667,1878.333333,0,1.645833333,3112.5,1.041666667,NA,21.45833333,3166.875,1.458333333,339.5833333,2718.75,36079.16667,NA,1.375,NA,NA,NA,1.791666667,277.0208333,548.4791667,NA,1.9375,NA,NA,2.395833333,1105,NA,1.020833333,1.020833333,NA,NA,NA,NA,NA,NA,2.416666667,NA,1.104166667,NA,0,NA,NA,39246.04167,49252.5,63.3125,391.8125,NA,NA,1.104166667,1.75,2.854166667,1.645833333,6.333333333,2.020833333,0,0.104166667,0,0,1.041666667,0,0,0.9375,0,1,2,NA,NA,NA,NA,1.375,0,0,0.041666667,0,0.083333333,0.041666667,0.041666667,0.041666667,0.083333333,0.083333333,0.041666667,0,0,0.041666667,0.020833333,0.083333333,0.020833333,0.125,0,0,0,0.145833333,0.125,0.104166667,NA,0.0625,NA,0.125,NA,0.145833333,0.145833333,0.125,0,0.083333333,0.145833333,0.104166667,0.083333333,0.0625,0.041666667,0.020833333,0.0625,0.020833333,0.0625,0.041666667,0.0625,0.0625,0.104166667,0.083333333,0,0,0.0625,0.083333333,0.0625,0.0625,0.1875,0.229166667,0.041666667,0.083333333,0.145833333,0.145833333,0,0,0.0625,0,0.020833333,0.041666667,0.125,0,0.083333333,0.0625,0.145833333,0.166666667,0.083333333,0.0625,0.020833333,0.020833333,83.1875,91.02083333,69.64583333,96.27083333,85.89583333,80.25,90.4375,88.95833333,66.97916667,85.4375,78.72916667,89.625,81.70833333,84.14583333,76.89583333,94.125,84.1875,83.97916667,101.9375,84.625,92.0625,85.14583333,100.7708333,81.97916667,79.6875,87.10416667,73.14583333,75.0625,92.85416667,100.1875,80.85416667,106.5625,81.14583333,89.64583333,88.39583333,95.25,89.10416667,77.6875,101.0833333,84.625,76.375,88.5625,85.9375,92.1875,98.27083333,79.89583333,96.9375,78.41666667,88.29166667,77.66666667,79.95833333,86.9375,90.52083333,101.4583333,97.25,87.58333333,88.4375,76.89583333,88.0625,83.625,89.3125,78.27083333,93,88.70833333,76.60416667,87.39583333,90.83333333,73.72916667,93.77083333,90.83333333,86.83333333,109.5,67.29166667,86.625,78.41666667,89.41666667,89.5,78.1875,84.4375,79.95833333
1106,NA,2.017E+12,9,1.428571429,11089.14286,4,53,1011189,46.42857143,42.71428571,2.428571429,NA,NA,2,2,2,1.857142857,2,NA,NA,2,NA,NA,2,NA,NA,1.571428571,1.428571429,2,2,2,2,2,12142.85714,NA,NA,NA,1.714285714,1.428571429,2,1.857142857,1.428571429,2,2004.714286,1.285714286,3.714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.285714286,5,2.285714286,2.285714286,3,1628.571429,0,7.714285714,0,1.142857143,NA,21.85714286,0,1.571428571,0,3428.571429,19671.42857,NA,2.142857143,NA,1.714285714,NA,1.285714286,367,872.1428571,NA,1.857142857,NA,NA,4.571428571,1106,NA,1,1.142857143,NA,NA,NA,NA,NA,NA,2,NA,1.285714286,NA,NA,NA,NA,19671.42857,36871.42857,121.7142857,NA,NA,NA,1,2,3,4.571428571,32,6.714285714,0,0.428571429,0,0,1.142857143,0,0.142857143,0.571428571,NA,1,2,NA,NA,NA,NA,2.714285714,0,0,0,0,0,0,0,0,0.142857143,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.71428571,43.28571429,70.42857143,36.28571429,64.85714286,76.14285714,47.14285714,64.28571429,38.57142857,40.85714286,40.71428571,38.14285714,45.28571429,50.42857143,57.57142857,63.85714286,35.57142857,64.28571429,55.42857143,21.85714286,58.71428571,67.71428571,37.14285714,23.85714286,59,41.85714286,37.28571429,45.85714286,48.57142857,26,47.42857143,50.85714286,37.71428571,51.85714286,35.71428571,32.42857143,53.42857143,50,32.71428571,47.14285714,45,57.85714286,36.14285714,54.57142857,51.28571429,34.42857143,24,48.85714286,59.57142857,52.71428571,30.71428571,38.57142857,35.85714286,41.42857143,34.14285714,46.57142857,35.71428571,31.57142857,55,52.71428571,57.71428571,49.85714286,37.57142857,45.85714286,32.28571429,58.42857143,53.85714286,42.42857143,63.85714286,42.42857143,41.85714286,46.28571429,55.71428571,61.28571429,33.57142857,57,45.28571429,64.28571429,65.14285714,49
1199,NA,2.017E+12,9,1.166666667,10650.33333,4,53,1011189,63.5,56.16666667,1.5,NA,NA,2,1.833333333,2,2,1.833333333,NA,NA,1.833333333,NA,NA,NA,NA,NA,1.166666667,2,1.666666667,1.666666667,2,2,2,58.33333333,NA,NA,NA,1.833333333,1.333333333,2,1.833333333,1.166666667,2,1989.166667,1.333333333,3.333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.666666667,4.166666667,2.666666667,2.666666667,3,0,0,0.166666667,0,1,NA,22,-850,1.333333333,3000,1916.666667,29500,NA,1.666666667,NA,1.333333333,NA,1.166666667,39.33333333,836,NA,1.666666667,NA,NA,2.666666667,1199,NA,1,1,NA,NA,NA,NA,NA,NA,1.5,NA,1.166666667,NA,0,NA,NA,28650,33625,62.83333333,351.3333333,NA,NA,1.166666667,1.666666667,1.833333333,1,1,1,0,0,0,0,1,0,0,1,0,2,2,NA,NA,NA,NA,1.666666667,0,0,0,0,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0.166666667,0.166666667,0.166666667,NA,0,NA,0,NA,0.166666667,0.166666667,0.166666667,0,0,0.5,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.166666667,0,0.166666667,0.166666667,0,0.5,0.166666667,0,0.166666667,0.166666667,0,0,0.166666667,0,0.166666667,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,40.5,58.83333333,63.16666667,41,74.33333333,49.66666667,83.33333333,61.5,62.16666667,70.5,85.5,82.66666667,46.5,60.66666667,88,66.16666667,59.83333333,60.33333333,78,54.5,62,43.5,79.83333333,74.16666667,72.16666667,69.16666667,55.5,65.83333333,68.16666667,61.66666667,67.33333333,81.83333333,75.66666667,57.83333333,62.66666667,49,68.33333333,50,46.83333333,62.16666667,89.5,68,76.66666667,71.5,72.5,88.33333333,36.5,77.33333333,60.5,40.5,47.66666667,67,58,71.16666667,46.5,52,57.83333333,55.33333333,67.83333333,55.66666667,57.83333333,76,55.16666667,49.5,80.83333333,65.33333333,68,87.33333333,68.5,48.83333333,73.5,54.16666667,43.66666667,75.66666667,66.5,66.16666667,63,51,79,58.16666667
1301,NA,2.017E+12,9,1.698113208,11286.9434,4,53,1011189,92.28301887,40.31132075,1.386792453,NA,NA,2,1.971698113,1.971698113,1.981132075,1.981132075,NA,NA,1.981132075,NA,NA,NA,NA,NA,1.188679245,1.924528302,1.971698113,1.877358491,1.971698113,1.962264151,1.990566038,2555.754717,NA,NA,NA,1.886792453,2.811320755,NA,NA,NA,NA,NA,1.594339623,3.839622642,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.745283019,4.764150943,2.716981132,2.679245283,2.952830189,594.3396226,20.75471698,2.216981132,1734.90566,1.122641509,NA,21.44339623,914.1509434,1.566037736,18.86792453,777.3584906,41941.50943,NA,1.216981132,NA,NA,NA,1.79245283,328.3490566,615.009434,NA,1.924528302,NA,NA,2.047169811,1301,NA,1.037735849,1.113207547,NA,NA,NA,NA,NA,NA,3.330188679,NA,1.094339623,NA,0,NA,NA,42855.66038,48557.64151,61.60377358,385.5283019,NA,NA,1.150943396,1.820754717,2.641509434,1.924528302,8.896226415,2.698113208,0.018867925,0.08490566,0.028301887,0,1.066037736,0,0.018867925,0.91509434,0,1,2,NA,NA,NA,NA,1.452830189,0.009433962,0,0.056603774,0.009433962,0.066037736,0.056603774,0.056603774,0.056603774,0.066037736,0.056603774,0.066037736,0,0,0.056603774,0.009433962,0.056603774,0.037735849,0.103773585,0,0,0,0.113207547,0.08490566,0.103773585,NA,0.094339623,NA,0.094339623,NA,0.094339623,0.075471698,0.103773585,0.018867925,0.066037736,0.132075472,0.113207547,0.075471698,0.056603774,0.056603774,0.009433962,0.056603774,0.047169811,0.037735849,0.028301887,0.028301887,0.037735849,0.037735849,0.075471698,0.028301887,0,0.066037736,0.075471698,0.103773585,0.103773585,0.08490566,0.169811321,0.075471698,0.075471698,0.113207547,0.103773585,0.037735849,0.018867925,0.103773585,0.009433962,0.066037736,0.066037736,0.056603774,0,0.103773585,0.113207547,0.08490566,0.047169811,0.056603774,0.047169811,0,0.018867925,92.36792453,84.69811321,92.63207547,86.9245283,96.83018868,88.67924528,91.58490566,93.8490566,88.90566038,87.66037736,105.2735849,100.0471698,98.5,93.41509434,89.45283019,98.11320755,89.19811321,84.98113208,96.26415094,93.75471698,86.04716981,95.06603774,90.26415094,90.46226415,89.32075472,103.7075472,95.75471698,90.49056604,84.29245283,94.02830189,86.77358491,86.3490566,87.45283019,93.4245283,89.22641509,94.71698113,95.64150943,101.4528302,92.08490566,82.8490566,94.90566038,90.83962264,94.05660377,94.94339623,88.93396226,94.90566038,93.21698113,91.98113208,96.89622642,85.04716981,95.8490566,90.17924528,90.45283019,97.09433962,93.83018868,89.99056604,88.27358491,88.03773585,90.18867925,103.5,88.79245283,86.74528302,88.00943396,85.56603774,93.29245283,95.67924528,102.3679245,89.90566038,83.0754717,93.94339623,84.82075472,94.63207547,101.245283,87.04716981,94.97169811,102.9716981,98.5,91.28301887,102.9528302,96.96226415
